Symbol,Name,Price,Token
CAGL28-NE,"CAGL28-NE",1160,4735489
CALSOFT,"CALIFORNIA SOFTWARE CO LT",17.75,2135297
CALSOFTPP-E1,"CALSOFT RS.2.50 PPD UP",5.48,7668993
CAMLINFINE,"CAMLIN FINE SCIENCES",196,1591297
CAMPUS,"CAMPUS ACTIVEWEAR",277,2396673
CAMS,"COMPUTER AGE MNGT SER",3834,87553
CANARYS-SM,"CANARYS AUTOMATIONS",29.35,4958209
CANBK,"CANARA BANK",126.24,2763265
CANFINHOME,"CAN FIN HOMES",790,149249
CANTABIL,"CANTABIL RETAIL",247.35,5160961
CAPACITE,"CAPACITE INFRAPROJECT",277.1,5567745
CAPINVIT-IV,"CAPITAL INFRA TRUST",76.61,7464193
CAPITALSFB,"CAPITAL SMALL FIN BANK L",277.15,5804801
CAPLIPOINT,"CAPLIN POINT LAB",2028,999937
CAPTRUST,"CAPITAL TRUST",44.87,4978433
CARBORUNIV,"CARBORUNDUM UNIVERSAL",911.2,152321
CARERATING,"CARE RATINGS",1470.2,7452929
CARRARO,"CARRARO INDIA",460,7393025
CARTRADE,"CARTRADE TECH",2468.7,1384193
CARYSIL,"CARYSIL",910.55,481025
CASHIETF,"ICICIPRAMC - CASHIETF",1031.5,7715585
CASTROLIND,"CASTROL INDIA",200,320001
CBAZAAR-SM,"NET AVENUE TECHNOLOGIES L",4,5223937
CCCL,"CONS. CONST. CONSORT",23.96,3837953
CCHHL,"COUNTRY CLUB HOSP HOL",16.86,1634561
CCL,"CCL PRODUCTS (I)",826.05,2931713
CDSL,"CENTRAL DEPO SER (I)",1558,5420545
CEATLTD,"CEAT",3509,3905025
CEDAAR-SM,"CEDAAR TEXTILE",106.5,193967873
CEIGALL,"CEIGALL INDIA",260.9,6333953
CELEBRITY,"CELEBRITY FASHIONS",11.1,3369473
CELLECOR-SM,"CELLECOR GADGETS",34.75,4814337
CELLO,"CELLO WORLD",603.45,5067521
CELLPOINT-SM,"CELL POINT (INDIA)",18,4339201
CEMPRO,"CEMINDIA PROJECTS",808,1439233
CENTENKA,"CENTURY ENKA",481.45,158465
CENTEXT,"CENTURY EXTRUSIONS",28.86,2946817
CENTRALBK,"CENTRAL BANK OF INDIA",37.25,3812865
CENTRUM,"CENTRUM CAPITAL",33.46,628225
CENTUM,"CENTUM ELECTRONICS",2589.9,3835393
CENTURYPLY,"CENTURY PLYBOARDS (I)",785,3406081
CERA,"CERA SANITARYWARE",6020,3849985
CEREBRAINT-BZ,"CEREBRA INT TECH",8.5,7428097
CESC,"CESC",170.22,160769
CEWATER,"CONCORD ENVIRO SYSTEMS L",492.1,7363585
CGCL,"CAPRI GLOBAL CAPITAL",189.95,5204225
CGPOWER,"CG POWER AND IND SOL",761.8,194561
CGRAPHICS-SM,"CREATIVE GRAPHICS S IND L",224,6007809
CHALET,"CHALET HOTELS",941.5,2187777
CHAMBLFERT,"CHAMBAL FERTILIZERS",506.5,163073
CHAMUNDA-SM,"CHAMUNDA ELECTRICAL",52.45,7562497
CHANDAN-ST,"CHANDAN HEALTHCARE",274.3,7586817
CHAVDA-SM,"CHAVDA INFRA",101.1,4775425
CHEMCON,"CHEMCON SPECIAL CHEM",263,69121
CHEMFAB,"CHEMFAB ALKALIS",605,716545
CHEMPLASTS,"CHEMPLAST SANMAR",367.1,1394945
CHENNPETRO,"CHENNAI PETROLEUM CORP LT",799.1,524545
CHETANA-SM,"CHETANA EDUCATION",73.5,6304001
CHEVIOT,"CHEVIOT COMPANY",1144.5,2529025
CHOICEIN,"CHOICE INTERNATIONAL",797.75,2269697
CHOLAFIN,"CHOLAMANDALAM IN & FIN CO",1620.2,175361
CHOLAHLDNG,"CHOLAMANDALAM FIN HOL",1836.8,5565441
CIEINDIA,"CIE AUTOMOTIVE INDIA",416.6,3823873
CIF27-NM,"CIF27-NM",1075.3,5773569
CIF29-NO,"CIF29-NO",1111,5774849
CIFC26-NK,"CIFC26-NK",1121,5771521
CIFC26A-N9,"CIFC26A-N9",1173,4595713
CIFC28-NB,"CIFC28-NB",1187,4598785
CIFCZC25-ND,"CIFCZC25-ND",1154,5230849
CIFCZC26-NF,"CIFCZC26-NF",1147,5231873
CIFCZC26A-N3,"CIFCZC26A-N3",1210.38,3935233
CIFCZC28-NH,"CIFCZC28-NH",1121.05,5233921
CIFCZC28A-N5,"CIFCZC28A-N5",1187,3936257
CIFL,"CAPITAL INDIA FINANCE",34.95,193539841
CIGNITITEC,"CIGNITI TECHNOLOGIES",1646,1316353
CINELINE,"CINELINE INDIA",85.83,6953217
CINEVISTA,"CINEVISTA",17.48,2054145
CIPLA,"CIPLA",1513.4,177665
CLASSICEIL-SM,"CLASSIC ELECTRODE (IND) L",91.6,194236417
CLEAN,"CLEAN SCIENCE & TECH",1038.7,1292545
CLEDUCATE-BE,"CL EDUCATE",89.5,5179649
CLSEL,"CHAMAN LAL SETIA EXP",253.05,891393
CLSL-SM,"CROP LIFE SCIENCE",55.1,4674561
CMNL-SM,"CHAMAN METALLICS",151,3515137
CMRSL-SM,"CYBER MEDIA RES & SER",76.65,2930433
CMSINFO,"CMS INFO SYSTEMS",374.95,1946369
COALINDIA,"COAL INDIA",383.3,5215745
COASTCORP,"COASTAL CORPORATION",36.75,1537537
COCHINSHIP,"COCHIN SHIPYARD",1792.2,5506049
COFFEEDAY-BE,"COFFEE DAY ENTERPRISE",42.7,2859265
COFORGE,"COFORGE",1720.1,2955009
COHANCE,"COHANCE LIFESCIENCES",881,4593921
COLPAL,"COLGATE PALMOLIVE",2208.7,3876097
COMMITTED-ST,"COMMITTED CARGO CARE",238,4996097
COMMOIETF,"ICICIPRAMC - ICICICOMMO",92.45,3378689
COMPINFO-BZ,"COMPUAGE INFOCOM",1.7,5035521
COMPUSOFT,"COMPUCOM SOFTWARE",18.98,7971329
COMSYN,"COMMERCIAL SYN BAGS",158.5,5523969
CONCOR,"CONTAINER CORP OF IND",537.75,1215745
CONCORDBIO,"CONCORD BIOTECH",1588,4623361
CONFIPET,"CONFIDENCE PETRO IND",42.2,2620929
CONNPLEX-SM,"CONNPLEX CINEMAS",208.9,194163969
CONS,"KOTAKMAMC - KOTAKCONS",125.38,2691073
CONSOFINVT,"CONSO. FIN. & HOLD.",186.1,3003137
CONSUMBEES,"NIP IND ETF CONSUMPTION",135.89,623361
CONSUMER,"MIRAEAMC - CONSUMER",12.13,7416065
CONSUMIETF,"ICICIPRAMC - ICICICONSU",126.05,1650177
CONTI-SM,"CONTINENTAL SEED CHEM",26.25,647937
CONTROLPR,"CONTROL PRINT",777,4474113
COOLCAP-RE-ST,"COOL CAPS INDUSTRIES",2.8,194540801
COOLCAPS-SM,"COOL CAPS INDUSTRIES",81.95,2191361
CORALFINAC,"CORAL INDIA FIN & HOUS LT",43.3,1025793
CORDSCABLE,"CORDS CABLE INDUS",178.5,3909377
COROMANDEL,"COROMANDEL INTERNTL.",2236.5,189185
COSMOFIRST,"COSMO FIRST",900.2,189953
COUNCODOS,"COUNTRY CONDO S",6.96,4348417
CPCAP,"CP CAPITAL",124.73,5142017
CPEDU,"CAREER POINT EDUTECH",275.55,194288897
CPPLUS,"ADITYA INFOTECH",1360,194267649
CPS-SM,"C P S SHAPERS",728.95,4703233
CPSEETF,"CPSE ETF",92.9,595969
CRAFTSMAN,"CRAFTSMAN AUTOMATION",6585,730625
CRAYONS-SM,"CRAYONS ADVERTISING",49.5,4203265
CREATIVE,"CREATIVE NEWTECH",617.95,2855681
CREATIVEYE,"CREATIVE EYE",7.88,2402305
CREDITACC,"CREDITACCESS GRAMEEN",1380.3,1131777
CREST,"CREST VENTURES",352.15,3558401
CRISIL,"CRISIL",4635.8,193793
CRIZAC,"CRIZAC",280.65,194009601
CROMPTON,"CROMPT GREA CON ELEC",284.75,4376065
CROWN,"CROWN LIFTERS",155.55,2069249
CSBBANK,"CSB BANK",398.65,3831297
CSLFINANCE,"CSL FINANCE",281.75,2649601
CTE,"CAMBRIDGE TECH ENTER",38.71,3639809
CUB,"CITY UNION BANK",214.7,1459457
CUBEINVIT-IV,"CUBE HIGHWAYS TRUST",135.88,3859969
CUBEXTUB-BE,"CUBEXTUBINGS-ROLLSETT",95,2529537
CUDML-SM,"CASH UR DRIVE MARKETING L",140.1,194081025
CUMMINSIND,"CUMMINS INDIA",3950,486657
CUPID,"CUPID",239,4741121
CURAA-BE,"CURA TECHNOLOGIES",192.29,7728897
CURRENT-SM,"CURRENT INFRAPROJECTS",138.9,194294785
CYBERMEDIA-BE,"CYBER MEDIA (INDIA)",18.15,3032321
CYBERPP-X1,"CYBERMEDIA RS.5 PPD UP",8.26,194258433
CYBERTECH-BE,"CYBERTECH SYSTEMS & SOFTW",183.39,1549825
CYIENT,"CYIENT",1182.4,1471489
CYIENTDLM,"CYIENT DLM",458.4,4399873
DABUR,"DABUR INDIA",485.4,197633
DALBHARAT,"DALMIA BHARAT",2236.8,2067201
DALMIASUG,"DALMIA BHARAT SUG IN",367.5,199937
DAMCAPITAL,"DAM CAPITAL ADVISORS",246.62,7337473
DAMODARIND,"DAMODAR INDUSTRIES",32.93,4490497
DANGEE,"DANGEE DUMS",4.18,284161
DANISH-SM,"DANISH POWER",808,6637313
DATAMATICS,"DATAMATICS GLOBAL SER",876,2924289
DATAPATTNS,"DATA PATTERNS INDIA",2845,1883649
DAVANGERE,"DAVANGERE SUGAR COMPANY L",3.7,5579265
DBCORP,"D.B.CORP",264.1,4577537
DBEIL,"DEEPAK BUILDERS & ENG I L",168.1,6628353
DBL,"DILIP BUILDCON",516.5,4630017
DBOL,"DHAMPUR BIO ORGANICS",81.25,2788609
DBREALTY,"VALOR ESTATE",153.91,4639745
DBSTOCKBRO,"DB (INT) STOCK BROKERS",25.53,7963393
DCAL,"DISHMAN CARBO AMCIS",283,5556225
DCBBANK,"DCB BANK",129.45,3513601
DCCL-SM,"DAR CREDIT & CAPITAL",52.15,193819393
DCG-SM,"DCG CABLES & WIRES",67.05,6021121
DCI,"DC INFOTECH AND COMUN",246,2960897
DCM,"DCM",96.9,206081
DCMFINSERV,"DCM FINANCIAL SERVICES LT",5.75,1222401
DCMNVL,"DCM NOUVELLE",159.5,2825985
DCMSHRIRAM,"DCM SHRIRAM",1192.4,207617
DCMSRIND,"DCM SHRIRAM IND",170.95,1875201
DCW,"DCW",69.5,209153
DCXINDIA,"DCX SYSTEMS",242.5,3045121
DDEVPLSTIK,"DDEV PLASTIKS IND",327.25,7449089
DECCANCE,"DECCAN CEMENTS",1012,3798529
DECCANTRAN-SM,"DECCAN TRANSCON LEASING L",32.55,6507777
DEEDEV,"DEE DEVELOPMENT ENG",271,6183425
DEEM-SM,"DEEM ROLL TECH",53,5836545
DEEPAKFERT,"DEEPAK FERTILIZERS & PETR",1510,211713
DEEPAKNTR,"DEEPAK NITRITE",1780.5,5105409
DEEPINDS,"DEEP INDUSTRIES",486.5,842753
DELAPLEX-SM,"DELAPLEX",184.6,5766913
DELHIVERY,"DELHIVERY",468.9,2457345
DELPHIFX-BE,"DELPHI WORLD MONEY",239,6245121
DELTACORP,"DELTA CORP",78.99,3851265
DELTAMAGNT,"DELTA MANUFACTURING",74,310785
DELTIC-SM,"DELTA AUTOCORP",60.25,7447553
DEN,"DEN NETWORKS",34.01,4536833
DENEERS-SM,"DE NEERS TOOLS",176.6,3954945
DENORA,"DE NORA INDIA",812,1095425
DENTA,"DENTA WATER N INFRA SOL L",438,7489537
DENTALKART-SM,"VASA DENTICITY",591.9,4212225
DESTINY-SM,"DESTINY LOGISTICS & I",130.7,1558273
DEVIT,"DEV INFO TECHNOLOGY",40.95,2085377
DEVX,"DEV ACCELERATOR",50.11,194324225
DEVYANI,"DEVYANI INTERNATIONAL",165,1375489
DGCONTENT-BE,"DIGICONTENT",35.89,2651649
DHAMPURSUG,"DHAMPUR SUGAR MILLS",143,219393
DHANBANK,"DHANLAXMI BANK",25.27,2907905
DHANI,"DHANI SERVICES",60.25,3938305
DHANLAXMI-SM,"DHANLAXMI CROP SCIENCE L",41.5,7097089
DHANUKA,"DHANUKA AGRITECH",1485.3,6248705
DHARAN-BZ,"DHARAN INFRA-EPC",0.54,194355969
DHARIWAL-SM,"DHARIWALCORP",195.3,6335233
DHARMAJ,"DHARMAJ CROP GUARD",305.15,3328257
DHRUV,"DHRUV CONSULTANCY SER",52,1755649
DHTL-ST,"DOCMODE HEALTH TECH",100.4,5769473
DHUNINV,"DHUNSERI INVESTMENTS",1402,5691649
DIACABS,"DIAMOND POWER INFRA",143.3,4747009
DIAMINESQ,"DIAMINES & CHEMICALS",293.05,4772865
DIAMONDYD,"PRATAAP SNACKS",1015,5591041
DICIND,"DIC INDIA",542,179969
DIFFNKG,"DIFFUSION ENGINEERS",366.1,6572033
DIGIDRIVE,"DIGIDRIVE DISTRIBUTORS L",29.65,5439233
DIGIKORE-SM,"DIGIKORE STUDIOS",146,4899329
DIGISPICE-BE,"DIGISPICE TECHNOLOGIES LT",27.05,4271873
DIGITIDE,"DIGITIDE SOLUTIONS",170.07,193923841
DIGJAMLMTD-BE,"DIGJAM",56.8,1570817
DIL,"DEBOCK INDUSTRIES",2.07,2216193
DISHTV,"DISH TV INDIA",4.86,3721473
DIVGIITTS,"DIVGI TORQTRANSFER SYST L",632.5,3706625
DIVINEHIRA-ST,"DIVINE HIRA JEWELLERS",105,7747073
DIVISLAB,"DIVI S LABORATORIES",6123.5,2800641
DIVOPPBEES,"NIP IND ETF DIV OPP",78.5,674817
DIVYADHAN-SM,"DIVYADHAN RECYCLING IND L",40.2,6573313
DIXON,"DIXON TECHNO (INDIA)",17083,5552641
DJML,"DJ MEDIAPRINT & LOG",98.48,3263745
DKEGL-SM,"D K ENTERPRISES GLOBAL L",70.45,1599745
DLF,"DLF",729,3771393
DLINKINDIA,"D-LINK INDIA",473.1,4569857
DMART,"AVENUE SUPERMARTS",4311,5097729
DMCC,"DMCC SPECIALITY CHEMICALS",295,1785089
DNAMEDIA,"DILIGENT MEDIA CORP",4.6,164097
DODLA,"DODLA DAIRY",1323,1234433
DOLATALGO,"DOLAT ALGOTECH",79.5,3103745
DOLLAR,"DOLLAR INDUSTRIES",362.95,5263361
DOLLEX-SM,"DOLLEX AGROTECH",41,3410689
DOLPHIN,"DOLPHIN OFF ENT (IND) L",388,4643585
DOMS,"DOMS INDUSTRIES",2556,5261057
DONEAR,"DONEAR IND.",92.99,3542785
DPABHUSHAN,"D. P. ABHUSHAN",1420.1,239617
DPEL-ST,"DIVINE POWER ENERGY",270.1,6217985
DPSCLTD,"DPSC",12.03,3947265
DPWIRES,"D P WIRES",235,4326401
DRCSYSTEMS,"DRC SYSTEMS INDIA",19.96,677121
DREAMFOLKS-BE,"DREAMFOLKS SERVICES",120.34,2780673
DREDGECORP,"DREDGING CORP OF INDIA",615.45,2885377
DRL-SM,"DHANUKA REALTY",25,4804865
DRONE-SM,"DRONE DESTINATION",68.8,4447233
DRREDDY,"DR. REDDY S LABORATORIES",1246,225537
DRSCARGO-ST,"DRS CARGO MOVERS",50.3,6012929
DRSDILIP-SM,"DRS DILIP ROADLINES",93.1,1711617
DSSL,"DYNACONS SYS & SOLN",948.55,6576641
DTIL,"DHUNSERI TEA & IND.",183.5,1594113
DTL-SM,"DIENSTEN TECH",159,6224129
DUCOL-SM,"DUCOL ORGS AND COLOURS LT",165,3524097
DUCON,"DUCON INFRATECHNOLOGIES L",4.92,7411713
DUGLOBAL-SM,"DUDIGITAL GLOBAL",35.05,1396993
DURLAX-SM,"DURLAX TOP SURFACE",38,6185985
DVL,"DHUNSERI VENTURES",358,3894785
DWARKESH,"DWARIKESH SUGAR IND",43.3,2986753
DYCL,"DYNAMIC CABLES",396.8,2666753
DYNAMATECH,"DYNAMATIC TECHNOLOGIES",7723,1158401
DYNAMIC-SM,"DYNAMIC SRVCS & SEC",123.25,1556225
DYNPRO,"DYNEMIC PRODUCTS",320.4,5456385
E2E,"E2E NETWORKS",3458.9,2287873
EASEMYTRIP,"EASY TRIP PLANNERS",7.93,714753
EASTSILK-BE,"EASTERN SILK INDUSTRIES L",57.64,2500865
EBANKNIFTY,"EDELAMC - EBANKNIFTY",56.68,6466049
EBBETF0430,"EDELAMC - EBBETF0430",1546,4160769
EBBETF0431,"EDELAMC - EBBETF0431",1381.2,5693185
EBBETF0433,"EDELAMC - EBBETF0433",1262,3363585
EBGNG,"GNG ELECTRONICS",342.7,194012673
ECAPINSURE,"EDELAMC - ECAPINSURE",23.31,7428865
ECLERX,"ECLERX SERVICES",3969,3885825
ECOLINE-ST,"ECOLINE EXIM",135.8,194550785
ECOSMOBLTY,"ECOS (INDIA) MOB & HOSP L",225.9,6415361
EDELWEISS,"EDELWEISS FIN SERV",112.7,3870465
EEPL-SM,"EPPELTONE ENGINEERS",192,194136577
EFACTOR-SM,"E FACTOR EXPERIENCES",287.1,4932353
EFCIL,"EFC (I)",312.95,194220801
EFFWA-SM,"EFFWA INFRA & RESEARCH L",220.3,6255361
EFORCE-SM,"ELECTRO FORCE (INDIA)",36,5350145
EGOLD,"EDELAMC - EGOLD",122.7,5102849
EICHERMOT,"EICHER MOTORS",6880,232961
EIDPARRY,"EID PARRY INDIA",1039.5,234497
EIEL,"ENVIRO INFRA ENGINEERS L",243.62,6966529
EIFFL-BE,"EURO (I) FRESH FOODS",224.5,1546753
EIHAHOTELS,"EIH ASSOCIATED HOTELS - OBEROI HOTELS",380,3942145
EIHOTEL,"EIH - OBEROI HOTELS",389.2,235265
EIMCOELECO,"EIMCO ELECON (INDIA)",2010,1034241
EKC,"EVEREST KANTO CYLINDERLTD",142.48,3351297
ELDEHSG,"ELDECO HSG & IND",805.3,2291969
ELECON,"ELECON ENG. CO.",603.85,3492609
ELECTCAST,"ELECTROSTEEL CASTINGS",95.62,237569
ELECTHERM,"ELECTROTHERM (I)",1138,1144065
ELGIEQUIP,"ELGI EQUIPMENTS",486.1,239873
ELGIRUBCO-BE,"ELGI RUBBER CO.",65.4,6381569
ELGNZ-SM,"ELEGANZ INTERIORS",133.7,7576321
ELIN,"ELIN ELECTRONICS",200.65,3436289
ELLEN,"ELLENBARRIE INDUS GASES L",435.95,194192129
ELM250,"EDELAMC - ELM250",16.38,194291713
EMAMILTD,"EMAMI",541.5,3460353
EMAMIPAP,"EMAMI PAPER MILLS",101.51,2578945
EMAMIREAL,"EMAMI REALTY",100,4934913
EMAPARTNER-SM,"EMA PARTNERS INDIA",99.05,7482625
EMBASSY-RR,"EMBASSY OFFICE PARKS REIT",425.22,2402049
EMBDL,"EMBASSY DEVELOPMENTS",93.99,3699201
EMCURE,"EMCURE PHARMACEUTICALS L",1398.1,6245889
EMIL,"ELECTRONICS MART IND",143.45,2951681
EMKAY-BE,"EMKAY GLOBAL FIN SERV",318.55,3436545
EMKAYTOOLS-SM,"EMKAY TAP & CUT. TOOL",142.8,2624769
EMMBI,"EMMBI INDUSTRIES",96.2,4644353
EMMIL-SM,"ENERGY MISSION MACH IND L",171.85,6078721
EMSLIMITED,"EMS",544.75,4759809
EMUDHRA,"EMUDHRA",665.9,2497537
EMULTIMQ,"EDELAMC - EMULTIMQ",41.95,6654977
ENDURANCE,"ENDURANCE TECHNO.",2923,4818433
ENERGYDEV,"ENERGY DEVE. CO.LTD",20.16,3852545
ENFUSE-SM,"ENFUSE SOLUTIONS",190,5945345
ENGINERSIN,"ENGINEERS INDIA",202,1256193
ENIL,"ENTERTAIN NET. IND.",149,3377153
ENRIN,"SIEMENS ENERGY INDIA",3249,193758977
ENSER-SM,"ENSER COMMUNICATIONS",23,5946881
ENTERO,"ENTERO HEALTHCARE SOLU L",1132,5815553
ENVIRO-SM,"ENVIROTECH SYSTEMS",154,6505473
EPACK,"EPACK DURABLE",343.7,5750529
EPACKPEB,"EPACK PREFAB TECHN",190.5,194368257
EPIGRAL,"EPIGRAL",1710,1377793
EPL,"EPL",211.75,251137
EQUAL200,"MIRAEAMC - EQUAL200",13.19,7710977
EQUAL50,"MIRAEAMC - EQUAL50",323.76,193828353
EQUAL50ADD,"DSPAMC - DSPNEWETF",333.4,1691137
EQUIPPP-BE,"EQUIPPP SOC IMP TECH",20,909569
EQUITASBNK,"EQUITAS SMALL FIN BNK",55.83,233729
ERIS,"ERIS LIFESCIENCES",1592.4,5415425
ESABINDIA,"ESAB INDIA",4962.5,244481
ESAFSFB,"ESAF SMALL FINANCE BANK L",28.95,5088769
ESCONET-SM,"ESCONET TECHNOLOGIES",271.6,5827585
ESCORTS,"ESCORTS KUBOTA",3636,245249
ESFL-SM,"ESSEN SPECIALITY FILMS L",250.1,4373505
ESG,"MIRAEAMC - MAESGETF",42.96,307201
ESILVER,"EDELAMC - ESILVER",162,5185793
ESPRIT-SM,"ESPRIT STONES",71.95,6317569
ESSARSHPNG,"ESSAR SHIPPING",30.78,6562305
ESSENTIA,"INTEGRA ESSENTIA",1.7,7762689
ESTER,"ESTER INDUSTRIES",117.05,6211841
ETERNAL,"ETERNAL - ZOMATO",345.5,1304833
ETHOSLTD,"ETHOS",2701.2,2496001
ETL-SM,"EMKAY TOOLS",880,194199297
ETML-SM,"EMERALD TYRE MANUF",121,7073025
EUREKAFORB,"EUREKA FORBES",549.75,6441473
EUROPRATIK,"EURO PRATIK SALES",261.55,194508033
EUROTEXIND,"EUROTEX INDUSTRIES",14.26,255745
EVEREADY,"EVEREADY INDS. IND. ",368.9,3016193
EVERESTIND,"EVEREST INDUSTRIES",695,254209
EVIETF,"ICICIPRAMC - EVIETF",31.05,193505537
EVINDIA,"MIRAEAMC - EVINDIA",31.1,6262017
EXCEL-BE,"EXCEL REALTY N INFRA",1.63,4449281
EXCELINDUS,"EXCEL INDUSTRIES",1129,2936577
EXCELLENT-SM,"EXCELLENT WIRES N PACK L",47.5,6482945
EXICOM,"EXICOM TELE SYSTEMS",143.82,5874433
EXIDEIND,"EXIDE INDUSTRIES",399,173057
EXPLEOSOL,"EXPLEO SOLUTIONS",994.15,4476417
EXXARO,"EXXARO TILES",7.88,1370113
FABTECH-BE,"FABTECH TECHNOLOGIES",189.4,194592257
FACT,"FACT",889.95,258049
FAIRCHEMOR,"FAIRCHEM ORGANICS",760.2,413185
FALCONTECH-ST,"FALCON TECHNOPROJ IND",17.75,6183169
FAZE3Q,"FAZE THREE",489,3072001
FCL,"FINEOTEX CHEMICAL",240.49,1586689
FCSSOFT,"FCS SOFTWARE SOLN.",2.17,3071745
FDC,"FDC",450,1253889
FEDERALBNK,"FEDERAL BANK",207.2,261889
FEDFINA,"FEDBANK FINANCIAL SER L",158.38,5202433
FEL-BZ,"FUTURE ENTERPRISES",0.55,3535873
FELDVR-BZ,"FUTURE ENTERPRISES",3.45,7805697
FELIX-SM,"FELIX INDUSTRIES",196.95,146689
FIBERWEB,"FIBERWEB INDIA",43.01,2088705
FIDEL-SM,"FIDEL SOFTECH",174,2523649
FIEMIND,"FIEM INDUSTRIES",1972.8,3509761
FILATEX,"FILATEX INDIA",51.52,6280193
FILATFASH,"FILATEX FASHIONS",0.53,6053633
FINCABLES,"FINOLEX CABLES",808.4,265729
FINEORG,"FINE ORGANIC IND.",4572,958465
FINIETF,"ICICIPRAMC-ICICIFIN",30.9,3219969
FINKURVE,"FINKURVE FINANCIAL SERV L",120.99,194365185
FINOPB,"FINO PAYMENTS BANK",302.5,1684225
FINPIPE,"FINOLEX INDUSTRIES",194,266497
FIRSTCRY,"BRAINBEES SOLUTIONS",374.6,6352385
FISCHER,"FISCHER MEDICAL VENTURE L",91.53,193960449
FIVESTAR,"FIVE-STAR BUS FIN",524.95,3080193
FLAIR,"FLAIR WRITING INDUST",318,5215233
FLEXITUFF,"FLEXITUFF VENTURES INT L",21.81,6531073
FLFL-BZ,"FUT LIFESTYLE FASH",1.77,3806209
FLUOROCHEM,"GUJARAT FLUOROCHEM",3766,3520001
FLYSBS-ST,"FLYSBS AVIATION",535,194102017
FMCGIETF,"ICICIPRAMC - ICICIFMCG",58.52,1358337
FMGOETZE,"FEDERAL-MOGUL GOETZE (IND",494.95,304641
FMNL,"FUTURE MKT NETWORKS",9.18,5380353
FOCE-SM,"FOCE INDIA",1955,1890561
FOCUS,"FOCUS LIGHTG & FIXTRS",87,1750017
FONEBOX-SM,"FONEBOX RETAIL",97.9,5764353
FOODSIN,"FOODS & INNS",83,1708289
FORCAS-SM,"FORCAS STUDIO",107.05,6377985
FORCEMOT,"FORCE MOTORS",15310,2962689
FORGEAUTO-ST,"FORGE AUTO INTERNATION L",146.1,6570753
FORTIS,"FORTIS HEALTHCARE",1067.5,3735553
FOSECOIND,"FOSECO INDIA",5550.5,274689
FRESHARA-SM,"FRESHARA AGRO EXPORTS",170.35,6622209
FROG-SM,"FROG CELLSAT",227,2944257
FSC-BZ,"FUTURE SUPP CHAIN SOL",2.48,3744769
FSL,"FIRSTSOURCE SOLU.",328.4,3661825
FUSION,"FUSION FINANCE",193.2,3054593
FUSIONPP-E1,"FUSION RS.5 PPD UP",113,193749249
GABRIEL,"GABRIEL INDIA",1292,277761
GAEL,"GUJARAT AMBUJA EXPORTS LT",103.98,2259969
GAIL,"GAIL (INDIA)",178.49,1207553
GAJANAND-SM,"GAJANAND INTERNATIONAL L",11.45,6462465
GALAPREC,"GALA PRECISION ENG",770,6434305
GALAXYSURF,"GALAXY SURFACTANTS",2264,336641
GALLANTT,"GALLANTT ISPAT",662,3414273
GANDHAR,"GANDHAR OIL REFINE IND L",138.98,5197569
GANDHITUBE,"GANDHI SPL. TUBES",952,3613697
GANECOS,"GANESHA ECOSPHERE",1226.5,1777665
GANESHBE,"GANESH BENZOPLAST",87.6,1437185
GANESHCP,"GANESH CONSUMER PRODUCT L",294.35,194307073
GANESHHOU,"GANESH HOUSING",820,3670785
GANESHIN-SM,"GANESH INFRAWORLD",233,6998785
GANGABATH-SM,"GANGA BATH FITTINGS",25.2,193926401
GANGAFORGE,"GANGA FORGING",3.55,1268993
GANGESSECU,"GANGES SECURITIES",150,5478145
GARFIBRES,"GARWARE TECH FIBRES",750,281601
GARUDA,"GARUDA CONSTRUCT N ENG L",197,6604801
GATECH,"GACM TECHNOLOGIES",0.72,4579329
GATECHDVR-BE,"GACM TECHNOLOGIES",0.55,6913
GATEWAY,"GATEWAY DISTRIPARKS",62.35,2178561
GAYAHWS-BE,"GAYATRI HIGHWAYS",3.88,946945
GCHOTELS-ST,"GRAND CONTINENT HOTELS L",211.65,7753985
GCSL,"GRETEX CORPORATE SERVICES",240,194300417
GEECEE,"GEECEE VENTURES",333.5,3496449
GEEKAYWIRE,"GEEKAY WIRES",67.98,4588033
GEMAROMA,"GEM AROMATICS",250.65,194422017
GENCON,"GENERIC ENG CONS PROJ",49.79,560129
GENESYS,"GENESYS INTL CORPN",480.15,2791681
GENUSPAPER,"GENUS P&B",17.02,1689601
GENUSPOWER,"GENUS POWER INFRASTRU",303,3047681
GEOJITFSL,"GEOJIT FINANCIAL SER L",77.61,3045377
GESHIP,"THE GE SHPG.LTD",1049.3,3526657
GFLLIMITED,"GFL",61.9,329985
GHCL,"GHCL",632.4,288513
GHCLTEXTIL,"GHCL TEXTILES",76.92,4274177
GICHSGFIN,"GIC HOUSING FINANCE",172.6,291585
GICL-SM,"GLOBE INTL CARRIERS",171.95,4816641
GICRE,"GENERAL INS CORP OF INDIA",377.7,70913
GILLANDERS,"GILLANDERS ARBUTHNOT",126.7,4566785
GILLETTE,"GILLETTE INDIA",9500,403457
GILT5YBEES,"RELCAPAMC - NETFGILT5Y",63.17,812033
GINNIFILA-BE,"GINNIFILAMENTS",44.01,2379265
GIPCL,"GUJ IND POW CO.",182.5,293121
GIRIRAJ-SM,"GIRIRAJ CIVIL DEVP",360,605441
GKENERGY,"GK ENERGY",192.34,194316289
GKWLIMITED,"GKW",1705,4443393
GLAND,"GLAND PHARMA",1945,303617
